,area,eccentricity,centroid-0,centroid-1,mean_intensity,centroid_int,RNA,rep
41,0.9439470898713133,0.514959070187873,191.6701030927835,140.69072164948454,13442.123711340206,18201.6,no,3
42,0.9828727430618829,0.7116091363578075,192.009900990099,396.84158415841586,11322.990099009901,12395.2,no,3
44,5.459322859977389,0.7164256446547806,196.67379679144386,63.953654188948306,13003.839572192514,15004.6,no,3
47,1.4986376478369303,0.3980631762099051,222.87012987012986,376.85714285714283,9858.051948051949,11036.0,no,3
49,7.133125947171883,0.6958894807160337,227.20600272851297,267.26330150068213,15043.87039563438,18927.2,no,3
52,5.031140674881123,0.47344182256959666,231.74661508704062,227.3404255319149,15020.713733075436,18494.4,no,3
54,4.85597523552356,0.6944356391088345,242.87174348697394,338.17835671342687,15206.671342685371,17879.0,no,3
55,4.0482679318192405,0.5966195637200481,247.18269230769232,152.46153846153845,12542.692307692309,19101.6,no,3
56,5.332814487108038,0.4335576919535926,262.44525547445255,327.5492700729927,15595.43795620438,18272.4,no,3
57,2.9194239892927216,0.3696489854332513,267.08666666666664,40.03333333333333,12131.193333333333,14529.8,no,3
58,6.500584082825126,0.6061755567693922,275.47904191616766,300.05988023952096,15608.085329341317,18741.2,no,3
60,0.5060334914774051,0.6617428388760944,295.0192307692308,194.96153846153845,9725.134615384615,10441.2,no,3
61,5.3620087270009655,0.7019355933291372,298.2123411978221,216.68965517241378,14586.012704174229,17164.2,no,3
62,13.409887524151234,0.7468928151564047,319.6567489114659,50.425253991291726,14191.142960812773,15438.8,no,3
64,11.492799104515681,0.585318257250333,337.6299745977985,477.01185436071125,16332.962743437765,20055.6,no,3
65,1.1580381824194461,0.42688075637599854,343.5966386554622,25.77310924369748,11152.268907563026,14182.0,no,3
66,5.9848191780500795,0.5214613648648883,373.0292682926829,103.95772357723577,13068.333333333334,15167.0,no,3
67,4.885169475416487,0.5988949436077349,385.7549800796813,354.6075697211155,14328.256972111554,16698.0,no,3
68,3.269754868007848,0.45183225311969555,401.6666666666667,367.89285714285717,14725.839285714286,18075.8,no,3
69,6.4519270163369145,0.24698759375600268,419.03921568627453,112.6470588235294,13811.633484162896,19376.4,no,3
72,5.994550591347721,0.5072006219597281,437.5827922077922,308.76623376623377,15761.577922077922,17525.6,no,3
75,1.5667575409204273,0.5390194367177576,451.3478260869565,441.29813664596276,11891.80745341615,13208.6,no,3
77,0.26274815903634496,0.733185977791088,476.6296296296296,77.5925925925926,8843.592592592593,9009.4,no,3
80,2.7539899632328004,0.36562940183347264,486.51236749116606,300.9929328621908,12248.219081272086,15481.4,no,3
81,8.884780340747517,0.32632080908988464,487.87842278203726,361.2530120481928,16577.60460021906,20090.0,no,3
4,0.26274815903634496,0.8597547894236285,21.444444444444443,283.6296296296296,10966.555555555555,10037.8,E1,1
8,1.9073570063379113,0.8690896460499954,23.025510204081634,112.5,14884.612244897959,14827.6,E1,1
9,4.252627611069731,0.35959263165142813,26.473684210526315,127.7116704805492,15528.46224256293,18985.8,E1,1
10,0.3405994654174842,0.8528520768711033,26.0,292.77142857142854,10344.714285714286,9516.6,E1,1
11,1.488906234539288,0.7212264478212709,27.03267973856209,277.5424836601307,13950.862745098038,16086.8,E1,1
13,3.474114547258339,0.6535404220150434,35.05882352941177,104.21848739495799,16187.044817927172,21875.0,E1,1
15,2.092253858993117,0.2384564772665153,32.17209302325581,148.9581395348837,13200.995348837208,16672.8,E1,1
16,2.3452706047318195,0.7195110769258944,37.95850622406639,270.3278008298755,14876.821576763485,16232.6,E1,1
19,0.22382250584577532,0.7149022780215631,47.34782608695652,126.8695652173913,10462.608695652174,9421.0,E1,1
23,0.45737642498919306,0.49593094473982996,66.2127659574468,39.851063829787236,10843.72340425532,12146.6,E1,1
26,3.1335150818408546,0.7223729591649402,69.28571428571429,214.32608695652175,15617.785714285714,21890.8,E1,1
30,4.885169475416487,0.6425628296842131,93.64342629482071,323.38247011952194,19143.037848605578,25981.4,E1,1
32,0.6033476244538292,0.7831754755837557,98.11290322580645,73.83870967741936,11553.532258064517,11857.0,E1,1
35,6.247567337086424,0.711046752406113,99.92834890965732,54.6183800623053,16515.8769470405,21092.8,E1,1
37,6.2183730971934965,0.7511573855463147,110.43505477308294,456.414710485133,19279.51330203443,24501.4,E1,1
41,0.22382250584577532,0.878670478026083,121.30434782608695,240.17391304347825,10900.478260869566,11336.6,E1,1
44,0.3016738122269146,0.6630641200398045,124.09677419354838,236.16129032258064,10822.258064516129,10938.6,E1,1
45,2.0435967925049052,0.7089410216987473,130.3,169.75238095238095,13247.680952380952,16294.8,E1,1
46,3.4935773738536233,0.6460472756700586,131.72980501392757,216.2200557103064,14848.217270194986,16071.2,E1,1
47,2.238225058457753,0.3607999086574491,126.51304347826087,120.42173913043479,13591.182608695652,15097.8,E1,1
49,0.8563643701925316,0.8844989856750056,136.72727272727272,123.2159090909091,13885.670454545454,15417.0,E1,1
50,0.9147528499783861,0.8372066122832085,142.2659574468085,171.19148936170214,13055.765957446809,14239.8,E1,1
51,2.715064310042231,0.7304623541454922,146.2437275985663,128.95340501792114,16597.32616487455,21428.2,E1,1
52,3.075126602055,0.6547478468321767,150.99367088607596,219.57911392405063,15960.253164556962,19221.2,E1,1
53,2.8999611626974366,0.6768001256423009,153.5201342281879,164.91946308724832,13018.023489932886,14824.4,E1,1
54,1.2942779685864398,0.9333601539041624,155.6390977443609,124.55639097744361,16231.57142857143,21866.6,E1,1
56,2.111716685588402,0.7185839383384451,165.1336405529954,127.5852534562212,14611.986175115208,13950.6,E1,1
57,0.7298559973231804,0.5343379548041859,165.38666666666666,52.013333333333335,11039.826666666666,9912.2,E1,1
61,4.038536518521598,0.5927447992572394,165.89156626506025,146.03373493975903,16962.21686746988,20137.0,E1,1
66,0.2140910925481329,0.8894806806263517,175.0,109.54545454545455,10159.818181818182,9494.0,E1,1
67,3.571428680234763,0.6824014157987295,173.28882833787466,300.6648501362398,16141.435967302452,20617.6,E1,1
69,4.963020781797627,0.5215652871218945,175.68039215686275,244.22745098039215,18225.349019607842,21975.4,E1,1
72,2.355002018029462,0.6236940382473793,175.10743801652893,475.301652892562,17038.078512396693,21389.0,E1,1
73,9.079408606700364,0.6902944653966889,178.7942122186495,400.33547695605574,17822.69560557342,21878.0,E1,1
74,2.1311795121836865,0.5999398660910628,182.60730593607306,288.90410958904107,14514.374429223744,16717.0,E1,1
75,1.2942779685864398,0.6061425274914181,180.01503759398497,39.8796992481203,10834.30827067669,11311.2,E1,1
76,1.0120669829548101,0.3638727743464365,182.33653846153845,429.125,11094.211538461539,12096.2,E1,1
77,4.4375244637249365,0.8545701590477268,188.06578947368422,267.1140350877193,14611.98903508772,18181.0,E1,1
80,0.7882444771090348,0.949266495453393,185.50617283950618,474.9012345679012,17672.59259259259,22459.0,E1,1
82,3.045932362162073,0.33597122062096885,196.65495207667732,473.92012779552715,19221.14696485623,23397.2,E1,1
83,3.4449203073654115,0.6600677444123413,197.0225988700565,38.155367231638415,15936.098870056498,20398.4,E1,1
84,0.9536785031689556,0.7970056978032403,202.16326530612244,398.35714285714283,11818.377551020409,12388.0,E1,1
86,0.7201245840255379,0.5931788955258948,209.52702702702703,475.55405405405406,15239.45945945946,14354.8,E1,1
89,4.778123929142421,0.7540967279603714,216.4175152749491,491.7780040733198,14819.340122199592,18322.0,E1,1
90,1.4013235148605063,0.34531839440038176,224.59722222222223,179.84027777777777,12443.180555555555,15348.6,E1,1
92,1.6056831941109968,0.7579591089264487,229.5090909090909,90.47878787878788,13700.139393939395,15324.2,E1,1
94,4.57376424989193,0.6110836412703227,236.27872340425532,154.09148936170212,17468.212765957447,21189.6,E1,1
95,4.233164784474446,0.857197480067508,234.7471264367816,74.39540229885057,16548.225287356323,22332.0,E1,1
97,3.9509537988428165,0.6299939768564268,251.23891625615764,74.3152709359606,15703.453201970444,16647.0,E1,1
98,0.22382250584577532,0.9105824276828783,255.1304347826087,388.82608695652175,10347.782608695652,9541.0,E1,1
101,4.544570009999003,0.36336695766282917,260.41113490364023,350.52462526766595,19479.25267665953,26123.6,E1,1
105,4.6321527296777845,0.7177857860960465,263.3067226890756,278.40546218487395,16270.11974789916,18938.4,E1,1
106,2.948618229185649,0.4218163879819056,264.6039603960396,423.53465346534654,16182.996699669968,20331.6,E1,1
109,2.014402552611978,0.44911683336378744,278.256038647343,435.4782608695652,13466.526570048309,16508.0,E1,1
110,3.8049825993781803,0.630389656896166,280.1304347826087,358.7468030690537,15420.833759590792,18528.2,E1,1
111,3.4935773738536233,0.42842626808440193,280.50974930362116,251.68802228412255,19340.57381615599,23136.8,E1,1
113,3.0167381222691456,0.5701008393909656,282.47741935483873,269.09354838709675,16151.548387096775,17231.4,E1,1
114,3.367069000984272,0.5092116145968146,289.6271676300578,232.2456647398844,16599.843930635838,20937.2,E1,1
118,4.4375244637249365,0.7207795130421767,301.96491228070175,352.6666666666667,16181.627192982456,19056.4,E1,1
120,3.7855197727828958,0.5834881298284599,302.6272493573265,214.4910025706941,18111.12853470437,21309.6,E1,1
122,1.9852083127190507,0.48664324383902885,306.3872549019608,189.80392156862746,16015.382352941177,18367.0,E1,1
125,3.3086805211984176,0.7352745574158116,315.7823529411765,204.58823529411765,17172.920588235294,19307.4,E1,1
126,4.992215021690554,0.590422793041157,318.42495126705654,124.28849902534112,17131.619883040934,19892.0,E1,1
127,3.668742813211187,0.6879009634708148,317.9363395225464,419.7586206896552,18364.419098143237,25593.6,E1,1
130,0.48657066488212025,0.9827631317969183,323.46,211.62,16702.8,17151.4,E1,1
131,1.1483067691218038,0.3203938644772655,326.6525423728813,291.6694915254237,11733.77966101695,15755.2,E1,1
133,2.763721376530443,0.7999804381541478,328.28521126760563,138.0387323943662,18314.563380281692,20705.2,E1,1
135,4.9338265419047,0.736835713232665,335.2544378698225,211.01972386587772,16337.889546351085,20884.2,E1,1
137,3.3768004142819144,0.7152247281596023,336.9164265129683,263.0806916426513,14977.956772334293,19283.8,E1,1
142,0.24328533244106013,0.758355535118268,343.24,193.52,11033.64,10450.6,E1,1
145,1.8684313531473418,0.5552632827297055,356.6302083333333,60.536458333333336,13638.1875,15928.2,E1,1
147,0.6811989308349684,0.7713703292430486,364.14285714285717,67.62857142857143,12726.842857142858,14485.4,E1,1
148,0.4768392515844778,0.6182684314466445,365.9387755102041,376.38775510204084,10663.122448979591,10970.2,E1,1
149,0.6617361042396835,0.5753284699104816,367.38235294117646,384.61764705882354,13122.617647058823,14802.0,E1,1
151,2.8707669228045094,0.27445735168576535,373.87796610169494,455.7016949152542,16614.338983050846,20844.0,E1,1
152,1.4791748212416456,0.6266147681218365,378.07236842105266,183.82236842105263,11981.41447368421,14668.0,E1,1
153,0.2822109856316297,0.8052329826263097,379.41379310344826,191.55172413793105,11475.379310344828,10743.4,E1,1
155,2.2966135382436077,0.7204276527320896,384.3728813559322,122.74152542372882,13694.881355932202,15145.6,E1,1
156,5.303620247215111,0.7666553379852786,383.19449541284405,296.01284403669723,15801.733944954129,20918.4,E1,1
157,1.683534500492136,0.43142721091203234,385.8959537572254,139.3757225433526,13590.872832369942,15979.0,E1,1
158,6.052939071133576,0.7335302692389901,385.9469453376206,382.6881028938907,17635.93729903537,20867.0,E1,1
160,0.7785130638113924,0.92371037278898,393.375,120.15,13658.0,14932.0,E1,1
161,1.1677695957170886,0.8524805640533848,392.45,148.83333333333334,14677.758333333333,15491.2,E1,1
162,2.0727910323978325,0.5867508685050806,402.34272300469485,119.02816901408451,14844.713615023475,17166.2,E1,1
163,6.198910270598212,0.5464335837084803,399.28100470957617,434.29042386185245,18584.671899529043,26189.2,E1,1
165,3.7855197727828958,0.49459809279321104,394.9460154241645,192.79434447300773,17257.9794344473,22223.4,E1,1
166,0.5449591446679747,0.3816184809974868,402.23214285714283,303.82142857142856,11123.285714285714,12603.6,E1,1
167,3.250292041412563,0.6907103929207555,404.2874251497006,142.32934131736528,15987.245508982036,21830.0,E1,1
170,2.9875438823762184,0.5117504455965382,413.0586319218241,195.64169381107493,16379.915309446254,23990.8,E1,1
176,0.22382250584577532,0.8929282941184378,419.69565217391306,185.8695652173913,10258.04347826087,10044.2,E1,1
177,5.8291165652878005,0.6101646230682723,416.7045075125209,311.534223706177,17225.833055091818,23254.4,E1,1
178,3.3962632408771993,0.36235781566864145,421.92550143266476,419.7249283667622,13981.1776504298,17560.2,E1,1
179,3.289217694603133,0.6992208898936868,433.64201183431953,305.08579881656806,18172.568047337278,20068.8,E1,1
181,3.8828339057593197,0.44204689801892194,442.68671679197996,443.4110275689223,19754.49373433584,24161.6,E1,1
182,6.617361042396835,0.7306073015164776,442.73970588235295,360.5573529411765,17170.539705882355,22298.4,E1,1
183,2.5593616972799524,0.3379564703581732,451.467680608365,34.460076045627375,15388.19011406844,17557.6,E1,1
184,7.814324878006851,0.5306827960700923,454.87795765877956,463.69115815691157,20544.77584059776,25256.2,E1,1
185,0.25301674573870253,0.4785948384842761,459.15384615384613,89.65384615384616,10093.461538461539,9678.4,E1,1
188,3.435188894067769,0.5656843630501408,480.8215297450425,81.95750708215297,17397.223796033995,22494.6,E1,1
189,3.162709321733782,0.4396987633785696,482.04615384615386,246.03692307692307,17391.49846153846,23884.8,E1,1
190,4.466718703617864,0.47061620662036496,482.562091503268,351.437908496732,19060.37037037037,26335.4,E1,1
191,3.912028145652247,0.6372603918405293,492.9726368159204,19.407960199004975,15026.283582089553,18001.8,E1,1
3,2.637213003661092,0.7293222589290342,22.136531365313655,111.49077490774907,16767.247232472324,21211.4,E1,1
4,5.4398600333821046,0.7428133744872437,22.282647584973166,353.2862254025045,20545.890876565296,23929.0,E1,1
6,2.715064310042231,0.5350600289142434,29.96415770609319,44.577060931899645,19223.612903225807,23947.6,E1,1
7,3.9801480387357437,0.6748319281673931,30.102689486552567,415.2591687041565,22193.315403422985,27771.0,E1,1
10,3.9996108653310283,0.23068920516799793,65.78102189781022,126.97566909975669,23676.890510948906,31571.0,E1,1
11,3.9022967323546043,0.6511246553097666,66.86783042394015,19.00997506234414,21219.15710723192,28588.0,E1,1
12,3.1335150818408546,0.49128173141300313,70.09316770186335,94.42546583850931,21024.990683229815,25695.8,E1,1
13,2.0241339659096202,0.6067078639635035,84.83653846153847,154.53365384615384,17279.076923076922,22291.6,E1,1
14,2.1603737520766138,0.5124729597342378,82.43693693693693,327.94594594594594,18852.90990990991,22650.6,E1,1
17,0.3989879452033386,0.7478199795199356,92.14634146341463,48.609756097560975,14044.512195121952,13549.0,E1,1
18,0.5644219712632594,0.7934225148225642,92.72413793103448,422.41379310344826,13556.672413793103,13489.4,E1,1
19,0.31140522552455696,0.5930010141779027,91.84375,472.3125,12615.6875,11120.4,E1,1
20,6.364344296658133,0.8123763678623118,103.70336391437309,323.9525993883792,19037.120795107032,23889.4,E1,1
21,3.60062292012769,0.5397819742739847,106.84054054054054,422.95675675675676,17383.805405405405,21456.8,E1,1
22,4.2915532642603,0.6442534238211429,108.37641723356009,48.519274376417236,22810.092970521542,28286.6,E1,1
24,6.15025320411,0.5433265813051812,110.12816455696202,473.5474683544304,21753.403481012658,27072.6,E1,1
26,0.5352277313703323,0.9415594409379927,121.89090909090909,318.03636363636366,17219.054545454546,19269.6,E1,1
27,3.075126602055,0.7923439187359372,132.36075949367088,358.37974683544303,16203.70569620253,19590.6,E1,1
28,5.264694594024541,0.7513039664954814,134.14048059149724,328.1700554528651,19609.674676524955,25991.0,E1,1
31,4.3596731573437975,0.6115938821484443,146.35714285714286,174.04017857142858,24742.415178571428,28542.0,E1,1
32,3.9314909722475315,0.8496427489671167,155.00247524752476,157.46534653465346,20600.569306930694,23954.6,E1,1
33,3.9704166254381015,0.5080824893404702,152.06372549019608,257.66421568627453,22941.416666666668,30563.8,E1,1
37,0.5060334914774051,0.8842711470886483,163.3846153846154,146.80769230769232,13310.442307692309,13781.4,E1,1
40,3.6200857467229746,0.5355535876245135,167.24462365591398,198.06182795698925,20005.529569892475,24665.6,E1,1
46,0.2140910925481329,0.8301915359493569,177.5,159.72727272727272,12633.863636363636,10848.6,E1,1
53,7.366679866315301,0.6013938613273163,210.74900924702774,288.79788639365916,19648.067371202113,22962.4,E1,1
56,5.653951125930237,0.7317537357973283,213.18244406196214,446.25645438898454,20630.793459552497,26979.0,E1,1
57,4.768392515844779,0.7333961119620523,214.80612244897958,358.65714285714284,22476.55306122449,27923.0,E1,1
62,2.8999611626974366,0.5373516260595954,222.18791946308724,44.258389261744966,21956.25167785235,30971.8,E1,1
65,2.7539899632328004,0.6708550916870465,227.9469964664311,195.14487632508835,20734.441696113074,23473.4,E1,1
66,3.2016349749243513,0.40270990948908875,231.9939209726444,81.09118541033435,19796.09422492401,26036.4,E1,1
67,1.9852083127190507,0.5686280864835037,238.44117647058823,203.51960784313727,19501.632352941175,21761.4,E1,1
68,3.123783668543212,0.4678746378890798,239.16822429906543,160.05295950155764,21836.48598130841,28673.2,E1,1
69,3.5227716137465506,0.5580365380240268,239.09944751381215,218.75414364640883,21124.019337016576,27250.8,E1,1
70,3.483845960555981,0.3639512551953488,254.41899441340783,198.90782122905028,19898.072625698325,24076.2,E1,1
71,4.388867397236725,0.4613878892988702,260.78713968957874,156.68736141906874,20003.330376940132,27792.2,E1,1
72,0.2822109856316297,0.34822373774188375,267.51724137931035,476.58620689655174,12527.586206896553,13064.6,E1,1
73,1.4499805813487183,0.7672866163300112,274.8322147651007,147.0268456375839,17092.979865771813,18128.2,E1,1
74,4.778123929142421,0.7637187282742839,272.38085539714865,361.5682281059063,20793.136456211814,29961.8,E1,1
77,2.0533282058025475,0.644503649559389,287.3127962085308,144.80568720379148,15704.938388625593,18271.8,E1,1
78,4.1650448913909495,0.6363780025633755,294.5911214953271,174.77803738317758,19854.717289719625,26075.8,E1,1
80,0.3892565319056962,0.7996023309148658,299.15,192.75,12873.575,14162.8,E1,1
81,2.8999611626974366,0.697600161069709,297.2852348993289,273.4127516778523,20964.96308724832,26436.2,E1,1
83,1.6738030871944938,0.28492138555671687,302.88953488372096,314.1162790697674,17489.60465116279,22174.8,E1,1
84,0.2140910925481329,0.8495315495619686,304.6363636363636,188.04545454545453,12750.09090909091,11907.2,E1,1
85,1.7419229802779905,0.7965871174084452,303.2849162011173,301.9608938547486,15893.703910614526,17838.2,E1,1
86,4.700272622761282,0.7635043250530725,311.2546583850932,285.9958592132505,23555.66459627329,29302.8,E1,1
87,1.7516543935756328,0.6395920890714227,307.72777777777776,97.68333333333334,16599.922222222223,19566.8,E1,1
88,1.7419229802779905,0.6883971131840105,318.76536312849163,90.93296089385476,19143.608938547484,19684.2,E1,1
91,1.6446088473015665,0.5629846469861537,327.0059171597633,82.57988165680473,19517.775147928995,21877.8,E1,1
94,3.2308292148172786,0.715381733594503,330.48192771084337,149.539156626506,17860.36144578313,22374.2,E1,1
95,0.7882444771090348,0.9270190880428327,330.5308641975309,74.35802469135803,16616.777777777777,16825.8,E1,1
98,0.7493188239184652,0.7234564996548496,334.4805194805195,130.57142857142858,13037.623376623376,14658.8,E1,1
99,3.8341768392711075,0.4585498367114527,337.65736040609136,64.87055837563452,22487.875634517768,27373.2,E1,1
100,1.0120669829548101,0.2976400888768976,337.21153846153845,207.95192307692307,14438.028846153846,19596.4,E1,1
101,1.2358894888005854,0.31594721606155013,343.81102362204723,400.755905511811,13810.566929133858,16179.4,E1,1
102,2.2576878850530377,0.6987014150783378,351.60775862068965,244.4094827586207,21784.125,27873.8,E1,1
103,1.4305177547534336,0.6681922011490623,355.7891156462585,212.52380952380952,18342.380952380954,21464.6,E1,1
104,4.447255877022579,0.8676163128528609,361.5886214442013,234.39168490153173,20827.877461706783,25224.0,E1,1
105,1.1580381824194461,0.8789331888026054,359.70588235294116,220.8235294117647,20438.193277310926,26201.8,E1,1
106,2.530167457387025,0.5097791340944985,360.8192307692308,376.0615384615385,18631.103846153845,23225.4,E1,1
107,3.454651720663054,0.6751396763320583,364.8816901408451,452.8732394366197,17829.79718309859,24341.8,E1,1
108,3.1821721483290664,0.44432158282102663,361.2110091743119,324.49235474006116,22130.749235474006,26467.6,E1,1
109,6.344881470062848,0.7930077072099748,369.38957055214723,259.8803680981595,20768.06901840491,23616.4,E1,1
113,3.649279986615902,0.7890120452426284,377.29066666666665,327.36,22458.701333333334,26141.0,E1,1
114,4.924095128607057,0.3765537249406216,375.8695652173913,112.44664031620553,21915.430830039524,26564.2,E1,1
117,1.3332036217770096,0.5057748590081409,384.3211678832117,345.4744525547445,14096.883211678833,16114.4,E1,1
118,6.773063655159114,0.7739269282049761,395.0603448275862,452.1609195402299,22434.92959770115,31191.0,E1,1
120,2.3160763648388922,0.42155366172733616,396.6890756302521,185.44117647058823,19875.777310924368,24814.6,E1,1
121,3.649279986615902,0.8615715381767841,399.21866666666665,432.89866666666666,19335.229333333333,22074.4,E1,1
122,5.108991981262263,0.8174581879586217,412.2838095238095,200.73333333333332,21053.714285714286,30936.8,E1,1
123,5.284157420619826,0.6149571612331103,408.4843462246777,417.16758747697975,21085.98526703499,24968.6,E1,1
125,3.6395485733182595,0.6534902459028231,417.7139037433155,362.427807486631,20298.267379679146,28556.6,E1,1
126,6.072401897728861,0.8431882584063685,431.9855769230769,416.0977564102564,19283.121794871793,26002.0,E1,1
127,3.3962632408771993,0.5286578948698165,432.487106017192,270.7106017191977,23440.756446991403,29556.8,E1,1
128,7.6488908519469305,0.6148736127150848,468.8206106870229,74.79516539440203,23035.847328244276,31739.8,E1,1
130,5.770728085501946,0.7998979578204233,483.7824620573356,119.70151770657672,19644.387858347385,21460.8,E1,1
131,0.9828727430618829,0.3503725048666428,481.3960396039604,192.45544554455446,13157.405940594059,14100.2,E1,1
132,2.3744648446247467,0.7245659917233921,486.4467213114754,90.72540983606558,21448.418032786885,26701.4,E1,1
134,6.237835923788782,0.6907320278166411,486.7332293291732,298.5990639625585,22431.202808112324,29717.2,E1,1
135,0.4963020781797627,0.9711042396665035,486.72549019607845,99.29411764705883,19176.058823529413,21088.8,E1,1
136,1.0412612228477374,0.8935947444238431,488.0747663551402,104.39252336448598,18549.1214953271,21204.0,E1,1
142,1.323472208479367,0.36706021723627885,493.29411764705884,197.63235294117646,15129.47794117647,17821.8,E1,1
144,0.6325418643467563,0.5905837893854303,503.7692307692308,504.16923076923075,12689.969230769231,12751.8,E1,1
4,2.909692575995079,0.6261795088925436,40.68227424749164,179.30769230769232,12909.33779264214,15624.8,E1,1
5,4.466718703617864,0.6967910111224477,44.287581699346404,112.94553376906318,15655.858387799564,19107.6,E1,1
10,1.4305177547534336,0.8181048659242489,53.51020408163265,185.87755102040816,12521.272108843537,13114.0,E1,1
12,5.877773631776012,0.798492215818008,61.7317880794702,277.8675496688742,15376.443708609271,18107.2,E1,1
14,7.8435191178997785,0.6576855351500257,74.28908188585608,183.33995037220845,15413.198511166253,17385.6,E1,1
15,4.495912943510791,0.7111161408049493,71.75541125541126,318.6471861471861,16109.67748917749,22538.8,E1,1
17,1.8781627664449843,0.7322267291107678,86.139896373057,164.95854922279793,12000.512953367876,13673.0,E1,1
18,2.1506423387789715,0.573405911743894,84.9502262443439,361.0135746606335,13611.031674208145,17629.2,E1,1
21,1.2358894888005854,0.6594934283432932,94.49606299212599,65.21259842519684,12930.393700787401,13672.8,E1,1
22,0.27247957233398734,0.7545220990776934,102.92857142857143,141.17857142857142,9784.535714285714,10721.6,E1,1
23,3.026469535566788,0.47656582713569184,102.70418006430869,443.83279742765274,17226.745980707394,19345.4,E1,1
25,3.7563255328899685,0.6151565287545565,105.87823834196891,283.9015544041451,13075.966321243523,17680.2,E1,1
26,5.128454807857548,0.69501227261903,108.90322580645162,53.39278937381404,15514.992409867173,18992.6,E1,1
28,6.928766267921392,0.7170477053045321,111.75280898876404,157.49297752808988,16115.502808988764,19696.4,E1,1
30,2.9194239892927216,0.6666354602215285,109.17333333333333,429.8,17019.616666666665,21420.0,E1,1
34,3.56169726693712,0.7185909030159725,109.42896174863388,356.1393442622951,15847.174863387978,17235.8,E1,1
36,0.25301674573870253,0.8365225252100659,120.23076923076923,289.5769230769231,9552.076923076924,8542.8,E1,1
38,2.539898870684668,0.7393480083513361,123.93486590038314,434.3486590038314,16848.498084291186,22574.2,E1,1
40,6.0626704844312185,0.7218036364495694,122.6051364365971,246.26324237560192,15517.288924558587,20776.2,E1,1
41,4.9338265419047,0.6418449769328842,125.31952662721893,342.3944773175542,17844.52859960552,21536.2,E1,1
44,4.671078382868354,0.77057298844036,130.375,176.64791666666667,14215.635416666666,18618.0,E1,1
53,3.649279986615902,0.4198029222660489,155.728,486.808,16781.592,21805.6,E1,1
55,5.323083073810396,0.6156167641475045,157.17367458866545,387.073126142596,17158.319926873857,22886.0,E1,1
56,5.605294059442025,0.6869458920899039,159.359375,187.31770833333334,14937.822916666666,18036.0,E1,1
57,3.35733758768663,0.6469984006395213,170.46666666666667,205.8289855072464,14812.240579710146,19257.4,E1,1
58,3.026469535566788,0.8003139811492903,174.29581993569133,381.8488745980707,16419.961414790996,19789.0,E1,1
59,5.605294059442025,0.747558242503041,183.91666666666666,312.0329861111111,15101.319444444445,19812.2,E1,1
62,0.9244842632760285,0.5091094835107928,199.45263157894738,208.8421052631579,11194.21052631579,14778.4,E1,1
63,1.5472947143251423,0.6942598410659793,197.25157232704402,34.9622641509434,12928.031446540881,14861.4,E1,1
64,2.3841962579223894,0.7246299543806639,207.71836734693878,38.710204081632654,13375.706122448979,16160.4,E1,1
66,3.581160093532405,0.37087780875564413,212.15217391304347,356.14130434782606,17604.070652173912,22524.0,E1,1
67,3.7076684664017563,0.4608652216217471,217.8005249343832,273.20997375328085,13634.267716535433,16537.0,E1,1
68,2.909692575995079,0.5710654965974115,218.90635451505017,87.96989966555184,12535.538461538461,14235.8,E1,1
70,2.948618229185649,0.7543881417172377,227.26072607260727,101.12871287128714,14033.151815181518,16841.0,E1,1
71,1.0315298095500949,0.7840143152954305,224.04716981132074,491.7830188679245,13204.11320754717,14957.0,E1,1
72,4.106656411605095,0.6796722958637069,226.22511848341233,293.70142180094786,14103.004739336493,17844.6,E1,1
73,6.1015961376217875,0.7184306470743864,234.39872408293462,120.14035087719299,14437.940988835726,20581.8,E1,1
74,2.3452706047318195,0.4479878251900346,236.24896265560167,264.3070539419087,12446.622406639004,14908.0,E1,1
76,5.488517099870316,0.6450837135486154,241.8049645390071,492.9078014184397,15996.593971631206,19838.8,E1,1
77,1.5959517808133543,0.6752401215527571,244.65243902439025,191.20731707317074,13462.823170731708,16029.8,E1,1
78,1.2650837286935126,0.7254837543018637,254.4923076923077,193.24615384615385,12376.430769230768,14741.8,E1,1
80,2.355002018029462,0.4526178747166399,251.0702479338843,412.6900826446281,14297.809917355371,14987.0,E1,1
81,0.5254963180726899,0.7140304353296715,254.07407407407408,124.53703703703704,9902.203703703704,10422.6,E1,1
82,3.2113663882219936,0.47786556016048,254.56363636363636,305.41212121212124,15258.742424242424,18995.0,E1,1
83,0.7395874106208228,0.9624524002221403,260.8157894736842,412.57894736842104,16044.381578947368,19522.6,E1,1
84,4.106656411605095,0.6772128649124839,266.0094786729858,320.1445497630332,15939.718009478673,19864.0,E1,1
85,0.9731413297642405,0.9506627650626757,265.45,409.73,17170.74,18152.8,E1,1
86,8.748540554580522,0.7889730943166336,261.1635150166852,379.6941045606229,16111.457174638486,19328.6,E1,1
87,4.2428961977720885,0.5964185880617682,277.8119266055046,405.6238532110092,16975.408256880735,22581.2,E1,1
88,6.2183730971934965,0.8458047574974114,272.57589984350545,202.54303599374023,16074.317683881065,20059.6,E1,1
90,5.177111874345759,0.7965425982801037,281.6672932330827,370.9398496240602,14387.693609022557,12417.2,E1,1
92,2.3647334313271045,0.5908263346875523,282.7654320987654,318.7201646090535,15301.164609053498,16057.8,E1,1
